year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,late_aircraft_delay,delay_rate,avg_airline_delay_rate,avg_airport_delay_rate
2019,12,F9,Frontier Airlines Inc.,BOS,"Boston, MA: Logan International",59.0,15.0,3.6,0.0,7.31,4.09,0.0,0.0,1390.0,217.0,0.0,382.0,791.0,0.2542372881355932,0.15868372454174293,0.21796759590597953
2019,12,F9,Frontier Airlines Inc.,BTV,"Burlington, VT: Burlington International",13.0,7.0,1.6,0.0,0.58,4.82,0.0,0.0,219.0,44.0,0.0,23.0,152.0,0.5384615384615384,0.15868372454174293,0.2759990450586298
2019,12,F9,Frontier Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",69.0,14.0,2.85,0.0,3.01,8.14,1.0,0.0,758.0,83.0,0.0,52.0,623.0,0.2028985507246377,0.15868372454174293,0.20232630576830116
2019,12,F9,Frontier Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",34.0,9.0,3.52,0.0,2.5,2.98,0.0,0.0,414.0,168.0,0.0,77.0,169.0,0.2647058823529412,0.15868372454174293,0.17303791597093585
2019,12,F9,Frontier Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",18.0,3.0,1.67,0.0,1.0,0.33,0.0,0.0,298.0,253.0,0.0,39.0,6.0,0.16666666666666666,0.15868372454174293,0.15142768024917347
2019,12,F9,Frontier Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",17.0,3.0,0.74,0.0,2.13,0.13,0.0,0.0,146.0,47.0,0.0,88.0,11.0,0.17647058823529413,0.15868372454174293,0.15734134952387885
2019,12,F9,Frontier Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",315.0,63.0,22.2,0.25,12.18,28.37,1.0,0.0,4351.0,1543.0,18.0,632.0,2158.0,0.2,0.15868372454174293,0.1642005788259354
2019,12,F9,Frontier Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",127.0,45.0,19.16,0.0,5.82,20.02,0.0,0.0,3762.0,1510.0,0.0,301.0,1951.0,0.3543307086614173,0.15868372454174293,0.17952549900488804
2019,12,F9,Frontier Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",26.0,11.0,4.1,0.0,1.62,5.27,0.0,0.0,698.0,257.0,0.0,63.0,378.0,0.4230769230769231,0.15868372454174293,0.18365918061755745
2019,12,F9,Frontier Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",104.0,8.0,1.14,0.0,2.19,4.68,0.0,0.0,446.0,84.0,0.0,84.0,278.0,0.07692307692307693,0.15868372454174293,0.1935147483133574
2019,12,F9,Frontier Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",202.0,40.0,13.63,0.63,11.38,14.36,2.0,0.0,2271.0,637.0,28.0,587.0,1019.0,0.19801980198019803,0.15868372454174293,0.1613117603306655
2019,12,F9,Frontier Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",92.0,10.0,2.73,0.17,1.37,5.73,0.0,0.0,989.0,280.0,23.0,75.0,611.0,0.10869565217391304,0.15868372454174293,0.1500136220875797
2019,12,F9,Frontier Airlines Inc.,DEN,"Denver, CO: Denver International",1666.0,271.0,86.37,3.94,63.86,116.83,17.0,0.0,19434.0,5719.0,391.0,3103.0,10221.0,0.16266506602641057,0.15868372454174293,0.2168574143165505
2019,12,F9,Frontier Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",88.0,15.0,6.28,0.0,5.35,3.37,1.0,0.0,1169.0,357.0,0.0,346.0,466.0,0.17045454545454544,0.15868372454174293,0.20354570629050744
2019,12,F9,Frontier Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",46.0,6.0,2.02,0.1,2.58,1.3,1.0,0.0,434.0,176.0,9.0,87.0,162.0,0.13043478260869565,0.15868372454174293,0.16908063686105282
2019,12,F9,Frontier Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",105.0,23.0,5.8,0.42,3.77,13.01,1.0,0.0,1766.0,284.0,41.0,202.0,1239.0,0.21904761904761905,0.15868372454174293,0.14972160837612553
2019,12,F9,Frontier Airlines Inc.,ELP,"El Paso, TX: El Paso International",11.0,1.0,0.41,0.0,0.0,0.59,0.0,0.0,39.0,16.0,0.0,0.0,23.0,0.09090909090909091,0.15868372454174293,0.16573415428737762
2019,12,F9,Frontier Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",243.0,89.0,19.25,0.35,50.11,19.3,1.0,0.0,5789.0,1200.0,9.0,2758.0,1822.0,0.3662551440329218,0.15868372454174293,0.2292355953671884
2019,12,F9,Frontier Airlines Inc.,FAR,"Fargo, ND: Hector International",26.0,2.0,1.0,0.22,0.16,0.62,2.0,0.0,187.0,21.0,36.0,27.0,103.0,0.07692307692307693,0.15868372454174293,0.1488552993495999
2019,12,F9,Frontier Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",10.0,2.0,0.19,0.0,0.14,1.67,0.0,0.0,112.0,18.0,0.0,13.0,81.0,0.2,0.15868372454174293,0.14722515463190453
2019,12,F9,Frontier Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",100.0,30.0,6.96,1.42,8.54,13.08,2.0,2.0,2497.0,472.0,59.0,515.0,1451.0,0.3,0.15868372454174293,0.21210998393018893
2019,12,F9,Frontier Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",14.0,2.0,0.93,0.0,1.07,0.0,0.0,0.0,35.0,14.0,0.0,21.0,0.0,0.14285714285714285,0.15868372454174293,0.15751354517819774
2019,12,F9,Frontier Airlines Inc.,GEG,"Spokane, WA: Spokane International",23.0,7.0,3.51,0.0,1.73,1.76,0.0,0.0,591.0,374.0,0.0,140.0,77.0,0.30434782608695654,0.15868372454174293,0.17937643304876583
2019,12,F9,Frontier Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",14.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,153.0,0.0,58.0,95.0,0.0,0.2857142857142857,0.15868372454174293,0.13268794029423978
2019,12,F9,Frontier Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",60.0,12.0,0.38,0.0,5.89,5.73,0.0,0.0,1013.0,21.0,0.0,309.0,683.0,0.2,0.15868372454174293,0.18231934699721256
2019,12,F9,Frontier Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",26.0,1.0,0.0,0.33,0.67,0.0,2.0,0.0,105.0,0.0,35.0,70.0,0.0,0.038461538461538464,0.15868372454174293,0.17015914828595055
2019,12,F9,Frontier Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",11.0,3.0,1.09,0.0,0.36,1.55,0.0,0.0,331.0,83.0,0.0,49.0,199.0,0.2727272727272727,0.15868372454174293,0.15395429290877186
2019,12,F9,Frontier Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",9.0,2.0,0.12,0.0,0.14,1.74,0.0,0.0,92.0,8.0,0.0,9.0,75.0,0.2222222222222222,0.15868372454174293,0.21394880874662645
2019,12,F9,Frontier Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",24.0,9.0,3.38,0.0,1.53,4.09,0.0,0.0,795.0,598.0,0.0,50.0,147.0,0.375,0.15868372454174293,0.16382400527971425
2019,12,F9,Frontier Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",66.0,12.0,4.8,0.01,2.43,4.76,3.0,0.0,886.0,216.0,1.0,148.0,521.0,0.18181818181818182,0.15868372454174293,0.17705606157200382
2019,12,F9,Frontier Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",17.0,3.0,1.05,0.0,0.0,1.95,0.0,0.0,239.0,101.0,0.0,0.0,138.0,0.17647058823529413,0.15868372454174293,0.14228616202903743
2019,12,F9,Frontier Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",67.0,10.0,4.54,0.0,1.65,3.81,0.0,0.0,524.0,229.0,0.0,70.0,225.0,0.14925373134328357,0.15868372454174293,0.1645787097956358
2019,12,F9,Frontier Airlines Inc.,ISP,"Islip, NY: Long Island MacArthur",200.0,65.0,24.0,0.8,16.47,23.73,2.0,0.0,4242.0,1232.0,114.0,711.0,2185.0,0.325,0.15868372454174293,0.20718051336135204
2019,12,F9,Frontier Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",14.0,4.0,1.93,0.0,0.07,2.0,0.0,0.0,601.0,339.0,0.0,10.0,252.0,0.2857142857142857,0.15868372454174293,0.16695732807447197
2019,12,F9,Frontier Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",1044.0,303.0,79.63,1.31,113.18,108.88,13.0,2.0,19602.0,5141.0,152.0,5984.0,8325.0,0.29022988505747127,0.15868372454174293,0.15828695011899854
2019,12,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",102.0,24.0,4.66,0.48,12.49,6.38,0.0,0.0,1284.0,343.0,55.0,560.0,326.0,0.23529411764705882,0.15868372454174293,0.17809024732003087
2019,12,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",93.0,34.0,10.12,0.0,18.19,5.69,2.0,0.0,2677.0,577.0,0.0,1528.0,572.0,0.3655913978494624,0.15868372454174293,0.21552515579812326
2019,12,F9,Frontier Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,0.0,0.0,0.1,0.15868372454174293,0.11766996349083104
2019,12,F9,Frontier Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",27.0,5.0,1.14,0.0,1.22,2.64,0.0,0.0,318.0,79.0,0.0,28.0,211.0,0.18518518518518517,0.15868372454174293,0.16671452040581536
2019,12,F9,Frontier Airlines Inc.,MCO,"Orlando, FL: Orlando International",1411.0,435.0,109.47,4.11,152.81,168.62,21.0,1.0,29541.0,8255.0,265.0,6565.0,14456.0,0.3082919914953933,0.15868372454174293,0.1540108082340553
2019,12,F9,Frontier Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",17.0,4.0,1.46,0.0,1.58,0.97,0.0,0.0,114.0,62.0,0.0,31.0,21.0,0.23529411764705882,0.15868372454174293,0.16433010783743573
2019,12,F9,Frontier Airlines Inc.,MEM,"Memphis, TN: Memphis International",24.0,10.0,5.69,0.0,1.03,3.28,0.0,0.0,568.0,279.0,0.0,37.0,252.0,0.4166666666666667,0.15868372454174293,0.16371179222689813
2019,12,F9,Frontier Airlines Inc.,MIA,"Miami, FL: Miami International",357.0,100.0,31.77,0.48,23.12,44.62,4.0,3.0,6592.0,1807.0,30.0,1348.0,3407.0,0.2801120448179272,0.15868372454174293,0.20178484970889712
2019,12,F9,Frontier Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",141.0,26.0,5.68,0.0,8.8,11.52,2.0,0.0,1817.0,282.0,0.0,383.0,1152.0,0.18439716312056736,0.15868372454174293,0.14896005597785822
2019,12,F9,Frontier Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",42.0,10.0,4.47,0.0,3.61,1.92,0.0,0.0,684.0,292.0,0.0,103.0,289.0,0.23809523809523808,0.15868372454174293,0.1975985996129675
2019,12,F9,Frontier Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",109.0,18.0,7.36,0.0,4.42,6.22,0.0,0.0,992.0,417.0,0.0,147.0,428.0,0.1651376146788991,0.15868372454174293,0.15830808344073782
2019,12,F9,Frontier Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",75.0,17.0,7.1,0.09,4.09,5.72,2.0,0.0,959.0,436.0,3.0,110.0,410.0,0.22666666666666666,0.15868372454174293,0.1891047620554285
2019,12,F9,Frontier Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",19.0,3.0,1.18,0.0,0.59,1.23,0.0,0.0,316.0,34.0,0.0,56.0,226.0,0.15789473684210525,0.15868372454174293,0.14545039380661778
2019,12,F9,Frontier Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",73.0,7.0,4.51,0.0,1.49,1.0,0.0,0.0,258.0,184.0,0.0,50.0,24.0,0.0958904109589041,0.15868372454174293,0.14321306592942498
2019,12,F9,Frontier Airlines Inc.,ONT,"Ontario, CA: Ontario International",56.0,14.0,4.79,0.17,3.3,5.74,0.0,0.0,838.0,191.0,23.0,135.0,489.0,0.25,0.15868372454174293,0.15255909258464265
2019,12,F9,Frontier Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",214.0,43.0,16.24,0.0,8.46,18.3,1.0,0.0,2077.0,555.0,0.0,332.0,1190.0,0.20093457943925233,0.15868372454174293,0.16651638112408995
2019,12,F9,Frontier Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",35.0,7.0,3.46,0.0,2.57,0.97,0.0,0.0,292.0,185.0,0.0,49.0,58.0,0.2,0.15868372454174293,0.1620720250210505
2019,12,F9,Frontier Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",141.0,40.0,18.44,0.25,12.64,8.67,3.0,0.0,2927.0,1148.0,9.0,564.0,1206.0,0.28368794326241137,0.15868372454174293,0.20092465269873963
2019,12,F9,Frontier Airlines Inc.,PDX,"Portland, OR: Portland International",45.0,11.0,3.02,0.0,2.62,5.36,0.0,0.0,630.0,142.0,0.0,78.0,410.0,0.24444444444444444,0.15868372454174293,0.1645495868664992
2019,12,F9,Frontier Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",529.0,136.0,31.35,1.0,40.88,62.77,9.0,0.0,11854.0,2696.0,22.0,2583.0,6553.0,0.2570888468809074,0.15868372454174293,0.1928488955997182
2019,12,F9,Frontier Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",420.0,72.0,24.92,0.52,25.15,21.41,2.0,1.0,4331.0,1881.0,22.0,850.0,1578.0,0.17142857142857143,0.15868372454174293,0.17179699254311034
2019,12,F9,Frontier Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",14.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,220.0,125.0,0.0,0.0,95.0,0.14285714285714285,0.15868372454174293,0.1619557972510238
2019,12,F9,Frontier Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.08333333333333333,0.15868372454174293,0.1537532522088211
2019,12,F9,Frontier Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",12.0,2.0,0.1,0.0,0.14,1.76,0.0,0.0,116.0,5.0,0.0,6.0,105.0,0.16666666666666666,0.15868372454174293,0.1609073389929215
2019,12,F9,Frontier Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",62.0,14.0,5.97,0.0,3.56,4.47,0.0,0.0,756.0,220.0,0.0,82.0,454.0,0.22580645161290322,0.15868372454174293,0.15762748975572194
2019,12,F9,Frontier Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",47.0,5.0,4.23,0.0,0.37,0.4,0.0,0.0,331.0,260.0,0.0,18.0,53.0,0.10638297872340426,0.15868372454174293,0.17166054920374915
2019,12,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",199.0,32.0,14.08,0.72,8.4,8.79,1.0,0.0,1806.0,736.0,37.0,349.0,684.0,0.16080402010050251,0.15868372454174293,0.16556341861194873
2019,12,F9,Frontier Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",18.0,3.0,1.15,0.0,1.32,0.52,2.0,0.0,166.0,20.0,0.0,81.0,65.0,0.16666666666666666,0.15868372454174293,0.14929491485354968
2019,12,F9,Frontier Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",471.0,71.0,23.73,0.43,30.3,16.55,9.0,0.0,4428.0,1493.0,11.0,1109.0,1815.0,0.15074309978768577,0.15868372454174293,0.1915578760805447
2019,12,F9,Frontier Airlines Inc.,SAN,"San Diego, CA: San Diego International",147.0,34.0,8.58,0.52,13.16,11.74,2.0,0.0,1599.0,288.0,11.0,479.0,821.0,0.23129251700680273,0.15868372454174293,0.15908730228400716
2019,12,F9,Frontier Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",42.0,9.0,3.23,0.0,1.95,3.83,0.0,0.0,741.0,138.0,0.0,117.0,486.0,0.21428571428571427,0.15868372454174293,0.1615675317010279
2019,12,F9,Frontier Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.07142857142857142,0.15868372454174293,0.16277106327626428
2019,12,F9,Frontier Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",33.0,6.0,0.78,0.08,3.38,1.76,0.0,0.0,401.0,35.0,19.0,114.0,233.0,0.18181818181818182,0.15868372454174293,0.1738567997507445
2019,12,F9,Frontier Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",124.0,59.0,7.4,0.0,42.85,8.74,4.0,1.0,4436.0,377.0,0.0,3176.0,883.0,0.47580645161290325,0.15868372454174293,0.22203144855569834
2019,12,F9,Frontier Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",35.0,7.0,2.44,0.0,1.46,3.1,1.0,0.0,390.0,137.0,0.0,64.0,189.0,0.2,0.15868372454174293,0.1335154912412613
2019,12,F9,Frontier Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",218.0,73.0,38.25,0.13,22.67,11.95,2.0,1.0,4066.0,2291.0,30.0,882.0,863.0,0.3348623853211009,0.15868372454174293,0.17661995863442573
2019,12,F9,Frontier Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",138.0,26.0,9.07,0.0,7.29,9.64,0.0,0.0,1543.0,523.0,0.0,348.0,672.0,0.18840579710144928,0.15868372454174293,0.1550588195869141
2019,12,F9,Frontier Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",39.0,9.0,3.18,0.0,0.25,5.57,0.0,0.0,534.0,85.0,0.0,16.0,433.0,0.23076923076923078,0.15868372454174293,0.15464783844045848
2019,12,F9,Frontier Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",55.0,17.0,7.02,0.0,3.12,6.86,0.0,0.0,722.0,192.0,0.0,131.0,399.0,0.3090909090909091,0.15868372454174293,0.1455140626518881
2019,12,F9,Frontier Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",59.0,15.0,2.51,0.0,7.57,4.92,0.0,0.0,831.0,113.0,0.0,256.0,462.0,0.2542372881355932,0.15868372454174293,0.17234794555180616
2019,12,F9,Frontier Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",79.0,25.0,16.27,0.0,5.65,3.08,1.0,0.0,1187.0,811.0,0.0,163.0,213.0,0.31645569620253167,0.15868372454174293,0.1610137286438337
2019,12,F9,Frontier Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",48.0,10.0,2.17,0.0,2.44,5.39,0.0,1.0,663.0,98.0,0.0,85.0,480.0,0.20833333333333334,0.15868372454174293,0.16124932167689116
2019,12,F9,Frontier Airlines Inc.,TPA,"Tampa, FL: Tampa International",453.0,97.0,40.22,1.5,28.89,26.39,7.0,0.0,6751.0,2789.0,58.0,1378.0,2526.0,0.2141280353200883,0.15868372454174293,0.16257263117384377
2019,12,F9,Frontier Airlines Inc.,TTN,"Trenton, NJ: Trenton Mercer",282.0,83.0,26.12,1.09,22.43,33.36,5.0,1.0,5638.0,1675.0,23.0,1165.0,2775.0,0.29432624113475175,0.15868372454174293,0.20598664997914057
2019,12,F9,Frontier Airlines Inc.,TUS,"Tucson, AZ: Tucson International",14.0,3.0,0.2,0.0,0.92,1.89,0.0,0.0,153.0,13.0,0.0,56.0,84.0,0.21428571428571427,0.15868372454174293,0.161031441963487
2019,12,F9,Frontier Airlines Inc.,TYR,"Tyler, TX: Tyler Pounds Regional",9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.1111111111111111,0.15868372454174293,0.12658274037584383
2019,12,F9,Frontier Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15868372454174293,0.1454832477358765
2019,12,F9,Frontier Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0,24.0,0.07142857142857142,0.15868372454174293,0.13966458743272386
2019,12,G4,Allegiant Air,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",90.0,15.0,6.23,1.06,1.75,5.96,1.0,0.0,899.0,534.0,22.0,57.0,286.0,0.16666666666666666,0.17256466357929529,0.1304166117248181
2019,12,G4,Allegiant Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20.0,6.0,2.89,0.0,1.55,1.56,0.0,0.0,368.0,280.0,0.0,55.0,33.0,0.3,0.17256466357929529,0.18738014442542372
2019,12,G4,Allegiant Air,ALB,"Albany, NY: Albany International",30.0,6.0,2.78,1.0,2.19,0.03,0.0,0.0,338.0,136.0,78.0,121.0,3.0,0.2,0.17256466357929529,0.21383366935791753
2019,12,G4,Allegiant Air,ATW,"Appleton, WI: Appleton International",48.0,6.0,1.94,2.57,1.49,0.0,1.0,0.0,1029.0,317.0,685.0,27.0,0.0,0.125,0.17256466357929529,0.14276481187279272
2019,12,G4,Allegiant Air,AUS,"Austin, TX: Austin - Bergstrom International",56.0,15.0,4.75,0.93,3.24,6.08,0.0,0.0,743.0,238.0,14.0,115.0,376.0,0.26785714285714285,0.17256466357929529,0.16311927820600808
2019,12,G4,Allegiant Air,AVL,"Asheville, NC: Asheville Regional",223.0,68.0,7.6,1.82,19.15,38.43,0.0,1.0,4179.0,816.0,112.0,788.0,2446.0,0.30493273542600896,0.17256466357929529,0.18692323515342904
2019,12,G4,Allegiant Air,AZA,"Phoenix, AZ: Phoenix - Mesa Gateway",543.0,196.0,33.1,4.82,63.13,93.29,5.0,0.0,10420.0,3606.0,197.0,2241.0,4340.0,0.36095764272559855,0.17256466357929529,0.26549000704512593
2019,12,G4,Allegiant Air,BGR,"Bangor, ME: Bangor International",29.0,9.0,2.28,0.55,3.74,2.43,0.0,0.0,484.0,182.0,16.0,91.0,195.0,0.3103448275862069,0.17256466357929529,0.24312231463301964
2019,12,G4,Allegiant Air,BIL,"Billings, MT: Billings Logan International",39.0,5.0,1.53,0.0,3.33,0.13,1.0,0.0,133.0,33.0,0.0,98.0,2.0,0.1282051282051282,0.17256466357929529,0.12574348101627308
2019,12,G4,Allegiant Air,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",48.0,7.0,1.44,0.58,3.46,1.13,0.0,0.0,217.0,41.0,22.0,121.0,26.0,0.14583333333333334,0.17256466357929529,0.1551677094625026
2019,12,G4,Allegiant Air,BLI,"Bellingham, WA: Bellingham International",129.0,17.0,3.59,0.67,5.43,7.31,0.0,1.0,598.0,92.0,13.0,142.0,351.0,0.13178294573643412,0.17256466357929529,0.1067077993988293
2019,12,G4,Allegiant Air,BLV,"Belleville, IL: Scott AFB/MidAmerica",77.0,9.0,1.23,1.96,2.06,3.74,3.0,1.0,555.0,53.0,137.0,58.0,307.0,0.11688311688311688,0.17256466357929529,0.10705266955266955
2019,12,G4,Allegiant Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",22.0,4.0,3.13,0.0,0.22,0.65,0.0,0.0,134.0,116.0,0.0,5.0,13.0,0.18181818181818182,0.17256466357929529,0.1652620356512985
2019,12,G4,Allegiant Air,BNA,"Nashville, TN: Nashville International",85.0,20.0,5.47,1.0,8.41,5.11,1.0,0.0,1405.0,899.0,62.0,262.0,182.0,0.23529411764705882,0.17256466357929529,0.17839237404759772
2019,12,G4,Allegiant Air,BOI,"Boise, ID: Boise Air Terminal",31.0,13.0,2.75,1.0,4.54,4.7,0.0,0.0,384.0,53.0,50.0,132.0,149.0,0.41935483870967744,0.17256466357929529,0.1764549042228403
2019,12,G4,Allegiant Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",31.0,5.0,2.53,0.0,2.3,0.17,0.0,0.0,328.0,227.0,0.0,63.0,38.0,0.16129032258064516,0.17256466357929529,0.17303791597093585
2019,12,G4,Allegiant Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",28.0,5.0,1.47,0.63,1.13,1.76,0.0,1.0,167.0,57.0,24.0,28.0,58.0,0.17857142857142858,0.17256466357929529,0.15142768024917347
2019,12,G4,Allegiant Air,CHA,"Chattanooga, TN: Lovell Field",19.0,5.0,2.26,0.0,0.0,2.74,0.0,0.0,357.0,182.0,0.0,0.0,175.0,0.2631578947368421,0.17256466357929529,0.15686916504132423
2019,12,G4,Allegiant Air,CHS,"Charleston, SC: Charleston AFB/International",27.0,7.0,1.13,0.0,0.23,4.64,0.0,0.0,231.0,19.0,0.0,6.0,185.0,0.25925925925925924,0.17256466357929529,0.17018936943489432
2019,12,G4,Allegiant Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",68.0,10.0,2.07,0.88,5.48,1.57,0.0,0.0,860.0,331.0,223.0,183.0,123.0,0.14705882352941177,0.17256466357929529,0.15734134952387885
2019,12,G4,Allegiant Air,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",12.0,4.0,1.32,0.0,0.35,2.33,0.0,0.0,267.0,122.0,0.0,25.0,120.0,0.3333333333333333,0.17256466357929529,0.16429528817403855
2019,12,G4,Allegiant Air,CLE,"Cleveland, OH: Cleveland-Hopkins International",36.0,6.0,1.56,0.0,2.22,2.22,0.0,0.0,400.0,184.0,0.0,108.0,108.0,0.16666666666666666,0.17256466357929529,0.1642005788259354
2019,12,G4,Allegiant Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",262.0,99.0,20.58,1.82,31.41,43.81,0.0,0.0,6015.0,1810.0,42.0,1263.0,2798.0,0.37786259541984735,0.17256466357929529,0.1613117603306655
2019,12,G4,Allegiant Air,DAY,"Dayton, OH: James M Cox/Dayton International",8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0,0.0,0.0,0.125,0.17256466357929529,0.19037231667633586
2019,12,G4,Allegiant Air,DEN,"Denver, CO: Denver International",8.0,6.0,0.84,0.0,4.29,0.88,0.0,0.0,224.0,51.0,0.0,94.0,79.0,0.75,0.17256466357929529,0.2168574143165505
2019,12,G4,Allegiant Air,DSM,"Des Moines, IA: Des Moines International",78.0,12.0,5.38,0.0,1.66,4.04,1.0,0.0,589.0,253.0,0.0,80.0,215.0,0.15384615384615385,0.17256466357929529,0.16908063686105282
2019,12,G4,Allegiant Air,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",37.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,62.0,0.0,62.0,0.0,0.0,0.02702702702702703,0.17256466357929529,0.11192878398760753
2019,12,G4,Allegiant Air,ELP,"El Paso, TX: El Paso International",11.0,1.0,0.33,0.0,0.0,0.67,0.0,1.0,30.0,10.0,0.0,0.0,20.0,0.09090909090909091,0.17256466357929529,0.16573415428737762
2019,12,G4,Allegiant Air,EUG,"Eugene, OR: Mahlon Sweet Field",51.0,23.0,5.76,1.0,4.4,11.84,0.0,0.0,1071.0,304.0,140.0,100.0,527.0,0.45098039215686275,0.17256466357929529,0.21067097332332488
